BATHROOMS,NUM_UNITS,ROOMS,BEDROOMS,REMODEL_YEAR,STORIES,PRICE,BUILDING_AREA,CONDITION,KITCHENS,FIREPLACES,LAND_AREA
2,2,8,4,2004,1.5,325000,2054,Average,2,0,3180
3,1,6,3,2010,1.5,231000,1350,Good,1,0,1415
3,1,6,3,2015,2,465000,1652,Good,1,0,1694
2,1,7,3,2017,2,420000,1653,Good,1,1,1432
4,1,6,2,2016,2.25,375000,1224,Very Good,1,0,1646
3,1,6,3,2016,3,390000,1188,Very Good,1,0,5511
3,1,6,2,2017,3,335000,900,Very Good,1,0,1778
2,1,6,3,2017,2,360000,900,Very Good,1,0,2400
4,1,6,5,2005,2.25,365000,1184,Good,1,1,3731
5,1,9,5,2018,2.5,501000,1176,Very Good,1,0,2500
3,1,6,3,1992,2,150000,1425,Average,1,0,1053
2,1,5,3,2010,2,168500,1425,Average,1,0,901
2,1,6,3,2011,3,174900,1425,Good,1,0,987
2,1,6,3,1990,2,144500,1425,Average,1,0,1490
4,1,9,5,2016,1,490000,1430,Very Good,1,0,1891
2,1,6,3,1989,2.25,251000,2788,Average,1,0,2422
2,1,7,4,2010,2,349000,992,Very Good,1,0,806
2,1,6,3,2012,1.5,72000,960,Good,1,0,1511
2,1,6,3,2017,2,189000,1092,Good,1,0,3392
2,1,6,3,2003,2,170000,1406,Good,1,0,1637
2,1,6,3,2012,2.5,306500,1440,Good,1,0,5281
5,1,12,4,2016,2,470000,3457,Good,1,1,900
2,1,7,3,2001,1,160698,1080,Good,1,0,2553
2,1,6,3,2010,2,240000,1080,Good,1,0,14175
2,1,6,3,1984,2,280000,1552,Average,1,2,3934
3,1,8,4,2016,2,327000,1664,Average,1,0,1688
2,1,6,2,2003,2,182500,922,Average,1,1,1655
2,1,11,4,1986,2,154500,989,Average,1,1,1334
4,1,6,3,2009,3,116800,1190,Average,1,0,5954
1,1,5,2,2016,2,329000,900,Very Good,1,0,2399
1,1,6,2,2007,3,138900,900,Average,1,0,18272
2,1,6,3,2012,2.5,189500,832,Good,1,0,605
1,1,7,3,2006,3,155000,992,Good,1,0,1046
2,2,6,2,2016,2,334000,1332,Good,2,0,3600
3,1,7,3,2011,2,72000,1406,Good,1,0,6750
2,1,6,3,2006,1.5,383000,1671,Good,1,0,10590
4,1,8,4,2016,2,529000,1815,Good,1,0,1190
3,1,7,4,2013,3,280000,1344,Good,1,0,2375
3,1,7,4,2011,2,320000,1344,Good,1,0,4000
2,1,6,4,2010,2,159000,1488,Good,1,0,2753
2,1,6,5,2013,2,219900,1488,Good,1,0,1244
2,1,7,4,1989,2,85250,1488,Average,1,0,23510
2,1,6,3,2007,2,295000,1080,Good,1,0,2330
4,1,8,4,2017,2,645000,1750,Good,1,1,1020
3,1,6,2,2011,2,160000,1188,Good,1,1,6250
3,1,7,4,2003,2,449000,1705,Good,1,1,7931
3,1,6,3,2010,4,274000,1220,Average,1,1,2313
2,1,8,4,2007,2,189900,1496,Good,1,0,4125
2,1,6,3,2001,3,448000,1702,Good,1,0,1926
2,1,7,3,1990,1,170000,2094,Good,1,1,1331
4,1,8,3,1992,1.75,330000,1737,Good,1,2,1577
4,1,10,3,2017,2,525000,1692,Good,1,2,1440
2,2,8,4,2014,1,95000,1512,Good,2,0,1600
3,1,8,3,2014,2,219922,1360,Good,1,0,4195
2,1,6,3,2008,2,219000,1332,Average,1,0,4500
2,1,6,3,2009,2,235000,1332,Average,1,0,4500
4,2,6,4,1990,2,12000,1332,Fair,2,0,1679
2,1,6,3,2006,2.5,255000,1152,Average,1,0,709
3,1,6,3,2008,2,245000,1370,Average,1,0,1630
4,1,9,3,2010,2,450000,1373,Good,1,1,5499
6,4,24,13,1984,2,442500,4320,Average,4,0,2705
4,4,20,12,2015,2,509000,3600,Good,4,0,3004
4,4,16,8,2005,2.5,620000,3600,Average,4,0,1760
2,1,6,3,2008,2.5,225000,1024,Good,1,0,3755
2,1,5,2,2012,1.75,193000,800,Good,1,0,5065
2,1,5,2,2005,2.5,248100,800,Good,1,0,2701
1,1,5,2,2007,2,215000,800,Good,1,0,2069
2,1,6,2,2007,2,285000,800,Good,1,0,1965
2,1,5,2,2016,2,275000,800,Good,1,0,1213
1,1,5,2,1980,2,265000,800,Fair,1,0,4000
3,2,8,3,1978,3,165000,1960,Average,2,1,5520
5,1,10,4,2010,2,632000,2518,Good,1,2,5000
3,1,5,3,2017,2.25,350000,1980,Good,1,1,4078
2,1,6,3,2017,2,440000,1399,Good,1,1,1788
2,1,7,3,1991,2,399950,1399,Average,1,1,2500
3,1,7,2,1971,2,195000,1380,Average,1,2,1701
3,1,6,4,2012,2,259900,1368,Good,1,0,902
2,1,5,3,2014,2,188500,1240,Good,1,0,6840
3,1,7,3,2016,2,355000,1360,Good,1,0,2933
1,1,5,2,2009,2,115000,1260,Average,1,0,4500
3,1,7,3,2015,2,389000,1890,Good,1,0,3939
2,1,6,3,2006,2,395000,1340,Very Good,1,0,1677
2,1,6,3,2002,2,159900,1088,Average,1,0,6875
1,1,5,3,2018,3,503250,1440,Good,1,0,1870
4,1,6,4,2005,2,310000,1707,Good,1,0,2438
2,1,6,3,2005,2,205000,1588,Good,1,0,3640
2,1,6,4,1992,1,336500,2000,Average,1,0,2680
2,1,7,4,2013,2,176000,2372,Good,2,0,44382
3,1,8,3,2017,2.25,275500,1138,Good,1,0,1438
3,1,7,4,2006,2.5,450000,1222,Good,1,1,980
2,1,6,3,1985,2,125094,1276,Average,1,1,1607
2,1,6,3,2008,2,320000,1276,Average,1,1,1642
2,1,6,3,2007,2,472500,1292,Good,1,1,6375
4,1,9,4,2015,2,570000,1750,Good,1,0,1155
3,1,5,3,2003,2,170915,1392,Good,1,1,2062
2,1,6,2,2018,2,327500,900,Very Good,1,0,6051
1,1,9,3,2016,2,138000,1140,Good,1,0,5586
1,1,6,2,2012,2,130000,900,Good,1,0,4969
1,1,6,2,2017,2,220000,900,Very Good,1,0,2072
1,1,5,2,2016,2,315000,1050,Good,1,0,1512
1,1,7,2,2016,2,86000,900,Good,1,0,2000
1,1,5,2,2017,2,196000,900,Good,1,0,5597
1,1,5,2,2016,2,309000,900,Very Good,1,0,4707
1,1,5,2,2016,2.5,289995,900,Very Good,1,0,1043
1,1,6,2,2010,2.25,57000,900,Very Good,1,0,10646
3,1,6,3,2014,2.25,307000,960,Very Good,1,0,4667
1,1,5,2,1992,2,200000,756,Average,1,0,2160
2,2,7,4,2016,1.5,365000,1488,Very Good,1,0,4018
3,1,9,4,2012,2,180200,1488,Average,1,0,1690
2,1,4,4,2017,2,398000,1488,Very Good,1,0,2860
2,1,4,2,2017,2,442500,1488,Very Good,2,0,4544
2,2,6,4,2011,2,154500,1344,Good,1,0,3043
2,1,8,3,2006,2,199000,992,Good,1,0,8296
1,1,4,3,2005,2,90000,992,Average,1,0,1051
2,1,4,4,2011,1.75,175000,992,Good,2,0,2282
2,1,7,4,2012,2,164000,992,Good,1,0,945
4,1,9,4,2017,1.5,27000,1488,Very Good,1,0,1020
2,1,7,3,1979,2.5,165000,992,Good,1,1,1853
2,1,6,3,2016,2,115000,1400,Good,1,0,1237
2,1,6,3,2017,2,436000,1400,Very Good,1,0,1980
1,1,6,3,2004,3,212000,1080,Good,1,0,1536
4,1,9,4,2011,2,369900,1898,Good,1,0,4074
1,1,6,3,2014,3,380000,1362,Good,1,1,1167
3,1,9,4,2016,2,460000,1392,Good,1,1,1043
3,1,10,3,2010,2,365000,2073,Average,1,1,1275
3,1,6,3,1992,1.5,290000,2136,Average,1,1,1477
2,1,7,4,2007,2,135000,1131,Average,1,1,2241
2,1,7,2,1978,2,349000,1428,Average,1,2,1847
4,1,11,4,2016,2,379555,1188,Good,1,1,7124
1,1,8,3,1961,2,170000,1445,Average,1,1,5102
2,1,7,3,2000,2,115000,992,Average,1,0,1980
2,1,7,3,2004,2.5,162000,992,Good,1,0,1834
2,1,7,3,2004,2,152000,992,Good,1,0,1438
2,1,6,4,2005,1,175500,1104,Good,1,0,1712
2,1,5,3,2007,2,195000,1090,Good,1,0,3745
3,1,6,4,2017,2,359000,1360,Good,1,0,2426
2,1,6,3,2005,2,285000,1400,Average,1,0,9552
3,1,5,3,2006,2,165000,1400,Good,1,0,1504
2,1,6,4,2011,2,199999,1360,Good,1,0,2304
1,1,6,3,2016,2,299500,1116,Good,1,0,1159
2,1,7,3,2006,2,298000,1248,Average,1,0,1332
3,1,6,4,2007,2,120000,2038,Average,1,2,1024
3,1,6,3,2012,2,350000,1899,Good,1,0,2300
2,1,6,4,2009,2,330000,1938,Average,1,1,3825
3,1,11,4,1968,2,180000,2332,Average,1,1,8863
2,1,6,2,2006,2,247500,800,Good,1,0,1623
2,1,6,4,2004,2,255000,944,Good,1,0,2312
4,1,6,4,2013,2,125000,1432,Good,1,1,4237
4,4,16,10,2006,1.25,400000,3600,Average,4,0,1602
2,1,6,3,2017,3,313500,1440,Average,1,0,1312
4,4,16,6,2009,2.5,371000,3444,Good,4,0,1833
3,1,7,4,2016,2,354500,1088,Good,1,0,1540
2,1,6,3,1992,3,106000,1528,Good,1,0,4967
1,1,6,3,1987,2,95000,1472,Average,1,0,2595
2,1,5,2,2016,4,251500,800,Good,1,0,1180
1,1,6,3,1992,2,74000,1024,Average,1,0,1100
2,1,7,3,2016,2,309000,1024,Good,1,0,1770
2,1,6,3,2005,3,129000,800,Average,1,0,2272
3,1,9,3,2001,2,230000,2151,Good,1,2,7500
3,1,7,3,2007,2,325000,1701,Average,1,1,2831
4,1,7,3,2015,1,480000,2104,Good,1,1,5790
4,4,6,4,1979,1,49200,2652,Fair,4,4,806
4,4,16,4,2011,2,475000,2652,Good,4,0,768
4,4,16,8,1984,3,135000,2652,Poor,4,0,3900
4,4,16,8,2005,2,300000,3128,Good,4,0,2181
2,1,7,3,2009,3,210000,1545,Good,1,1,619
1,1,6,3,2018,3,235000,1272,Good,1,0,1337
4,4,16,4,2015,2,380000,2880,Good,4,0,3060
3,1,6,5,2005,2,90000,1859,Very Good,1,0,1620
3,1,6,4,2005,2,337325,1200,Average,1,0,1222
1,1,6,2,1981,2,265000,1420,Good,1,0,975
3,1,6,3,2017,2,546555,1560,Very Good,1,1,533
3,1,6,3,2014,2,260000,1480,Average,1,0,2211
3,1,6,4,2006,2,187000,1474,Average,1,0,1667
3,1,7,3,2014,2,380000,1440,Very Good,1,0,1045
2,1,6,4,2018,2.5,200000,638,Good,1,0,2588
1,1,5,2,2017,3,105000,816,Average,1,0,1250
8,4,24,12,2009,2,140000,4752,Average,4,0,2520
1,1,5,2,2010,2,52000,996,Average,1,0,1513
2,1,6,3,2015,1,129900,1036,Very Good,1,0,1625
5,1,8,5,2004,2,229990,1548,Average,1,2,1830
3,1,5,3,2016,3,338000,1360,Good,1,0,8000
2,1,7,3,2014,2,167825,1080,Good,1,0,2880
3,1,6,2,2016,2,388000,1080,Good,1,0,1440
1,1,6,3,2012,3,224900,1080,Good,1,0,2072
1,1,7,3,2005,2,200000,1080,Average,1,0,2904
1,1,6,3,2013,2,192000,1224,Average,1,0,1068
2,1,9,3,2016,1.5,382500,1080,Good,1,0,1852
3,1,6,3,2014,2,377500,2043,Average,1,1,570
3,1,6,3,2011,2,299000,1795,Good,1,1,2373
2,1,7,3,1986,2,122500,1295,Average,1,1,1556
2,1,7,3,2008,1,147000,1392,Average,1,1,1710
3,1,6,4,2017,2,495000,1257,Good,1,0,1190
1,1,6,3,2014,2,259500,1024,Good,1,0,2534
1,1,6,3,2016,2,260000,1024,Good,1,0,2375
3,1,7,4,2005,2,378069,3456,Good,1,0,1388
1,1,6,3,2004,2,209000,1024,Average,1,0,13628
3,1,6,3,2016,2,329000,1485,Very Good,1,0,1599
2,1,6,4,2016,1.5,255000,1796,Good,1,0,1129
2,1,6,3,2004,2,215000,1024,Average,1,0,4914
4,4,16,4,2005,2,389970,2992,Good,4,0,3510
4,4,12,4,2017,2.5,207000,2788,Good,4,0,1356
4,4,12,6,2006,2,325000,3224,Average,4,0,3778
2,1,6,4,2018,2,166000,680,Very Good,1,0,1148
2,1,7,3,2017,2.5,357250,1152,Good,1,0,1061
2,1,7,3,2004,2,250000,1152,Average,1,0,6101
3,1,8,4,2017,2.5,321000,1152,Good,1,0,1407
2,1,8,5,2007,2,287000,1152,Good,1,0,1700
3,1,7,3,2014,2,345000,1292,Good,1,0,2067
3,1,10,4,1991,2,395000,2298,Average,1,0,3397
4,1,6,3,2006,2,430000,1871,Good,1,1,804
2,1,7,3,2006,3,159950,1776,Average,1,1,1872
4,1,8,3,1988,2,540000,2887,Good,1,1,1500
4,4,16,4,2014,2,375000,3600,Average,4,0,1505
4,4,16,4,2008,3,122000,2880,Average,4,0,6976
4,1,7,3,2007,3.25,245000,1200,Average,1,1,2031
2,1,6,3,2009,3,245000,1080,Good,1,1,1907
4,1,7,4,2002,2,368000,1547,Good,1,1,5000
2,1,6,2,2007,3,349000,1102,Good,1,1,3282
3,1,4,3,2005,2,140000,1078,Good,1,0,1454
1,1,6,2,1992,2,92000,832,Average,1,0,1425
2,1,5,2,2014,2,220800,832,Good,1,0,1632
2,1,12,2,2015,1,279900,832,Good,2,1,2340
2,1,7,4,2013,2,180000,1650,Average,1,1,1038
3,1,6,3,2001,2,270000,1540,Average,1,0,4363
2,1,6,3,2016,2,370000,1224,Good,1,0,2281
4,1,10,5,1968,2.75,268000,2067,Average,1,1,5460
5,1,9,4,2014,2,534000,1898,Good,1,2,6240
5,1,12,5,2006,2,620000,3427,Good,1,1,3105
3,1,6,4,2017,2,510000,1038,Good,2,1,1040
2,1,5,2,2008,2,249900,1050,Average,1,1,1510
2,1,8,3,2000,2,320000,1324,Good,1,0,1115
3,1,8,4,1980,2,398000,1800,Average,1,2,2700
3,1,12,4,1985,2,375000,2099,Average,1,1,2203
2,1,7,3,2013,2,496335,1912,Good,1,0,633
2,1,6,2,2008,2,107500,1207,Average,1,0,891
3,1,6,4,2015,2,545000,1716,Good,1,2,10341
3,1,8,4,2012,1,305000,1548,Average,1,1,1411
2,1,6,3,2009,2,210000,1432,Good,1,0,1047
3,1,7,3,2017,3,440000,1476,Very Good,1,0,957
1,1,6,3,2016,2,179500,1340,Good,1,1,6750
1,1,6,3,2005,2,168400,1317,Good,1,0,2725
3,1,7,3,2013,2,273800,1466,Good,1,0,1943
4,4,12,4,2016,2,310000,2448,Good,4,0,1795
1,1,7,4,2014,2,165000,1884,Good,1,2,1654
3,1,6,4,2012,2,279000,1192,Good,1,0,4600
2,1,5,2,2012,2,285000,1292,Good,1,1,4761
3,1,8,3,2006,2,145000,1216,Good,1,0,1610
3,1,9,3,2010,1.75,201900,1181,Good,1,1,978
2,1,6,3,2015,1.75,297000,1564,Good,1,0,2196
4,4,16,6,2011,2,114900,3648,Good,4,0,913
3,2,12,4,2005,2,104004,2556,Average,4,0,1194
4,4,12,8,2005,2,315000,2556,Average,4,0,1115
4,2,8,6,1990,2,500000,2556,Average,2,0,1111
2,1,6,3,2018,2,380000,960,Very Good,1,0,4800
2,1,6,3,2005,2,246000,1024,Average,1,0,909
4,1,7,4,2006,2,399999,1618,Good,1,0,2066
2,1,6,2,2013,3,330000,1117,Good,1,1,4988
3,1,11,5,2016,2,525000,1566,Good,1,1,827
1,1,5,2,1971,2,196000,1254,Average,1,0,1154
2,1,9,5,1958,2,205000,1973,Average,1,1,10500
3,1,10,5,2011,1,400000,3100,Average,1,1,1530
2,1,4,4,2012,1.75,318000,1266,Good,1,0,1700
1,1,4,2,1989,1,325000,957,Average,1,0,5000
2,1,7,4,2000,2,442000,1376,Good,1,1,7558
5,1,7,4,2011,2,124000,1257,Good,1,0,2100
3,1,8,4,2012,1.5,388000,1617,Good,1,0,2560
2,1,7,4,2017,2,564900,1268,Good,1,1,1700
2,1,7,4,2017,3,543000,1607,Good,1,1,1260
3,1,6,4,2016,2,450000,1200,Good,1,1,1720
2,1,8,4,1990,2,113000,1980,Very Good,1,1,990
2,1,7,3,2008,2,155000,1911,Good,1,0,1039
2,1,8,4,2017,2,350000,2702,Good,1,0,1280
3,1,8,4,2017,2,235000,2012,Good,1,2,2644
2,1,9,3,2014,2,222605,2020,Good,1,0,1125
2,1,8,4,2005,2,55000,1406,Average,1,0,5000
1,1,6,3,2017,2,316750,1218,Very Good,1,0,1344
2,1,6,2,1996,2,210000,976,Good,1,0,4835
2,1,6,2,2017,3,305000,832,Good,1,0,3750
2,1,7,2,2014,2,225000,832,Good,1,0,4000
1,1,5,2,2008,2,226000,918,Good,1,0,2339
1,1,6,2,2008,2,265000,884,Good,1,0,1224
1,1,6,3,2006,1.75,110000,1680,Average,1,0,1250
2,1,7,3,2011,2,275000,1444,Very Good,1,0,1434
1,1,6,3,1985,2,292000,1540,Average,1,0,7500
4,4,16,8,2001,2,435000,3648,Fair,4,0,3328
2,1,8,4,2017,3,352000,1152,Good,1,0,1941
3,1,5,3,2011,2,229900,990,Average,1,0,1267
4,1,8,4,2010,2,194000,2283,Good,1,1,1151
3,1,7,4,2008,2,355000,2272,Average,1,0,3873
4,1,9,4,2015,2,570000,2040,Good,1,2,2176
4,1,7,3,2014,1.5,307000,1200,Good,1,0,1610
4,1,8,4,2010,2,319400,1408,Average,1,0,4080
4,4,14,8,2001,2,310000,2880,Good,4,0,8001
4,4,16,6,2005,2,480000,3528,Good,4,0,2000
6,6,16,12,2004,2,343040,3600,Average,6,0,1358
4,4,16,6,2011,1,140000,3600,Good,4,0,4558
4,4,16,4,2012,2.25,525000,3600,Average,4,0,2700
4,4,16,4,1981,2,155640,2880,Average,4,0,2001
4,4,16,8,1988,2,110000,2880,Fair,4,0,2852
4,4,16,8,2015,2,685000,3400,Average,4,0,5000
4,4,16,4,1982,2,250000,3600,Good,4,0,2555
4,4,24,4,1988,2,160000,2880,Average,4,0,1617
1,1,6,2,2006,1.5,210500,832,Good,1,0,854
1,1,6,3,2004,2,153000,832,Average,1,0,2970
2,1,7,3,2000,2,219900,1116,Average,1,0,12750
2,1,7,3,1985,2,110000,1152,Average,1,0,1500
1,1,5,2,2003,2,248000,896,Good,1,0,1150
3,1,8,3,2017,2,325000,1360,Good,1,0,1187
2,1,5,2,2001,1,115000,1504,Average,1,2,5202
4,1,6,3,2014,2,417000,1926,Average,1,1,1395
2,1,7,3,2011,2,168000,1886,Average,1,1,7075
2,1,8,3,2007,2.25,183000,1400,Good,1,1,5125
2,1,7,3,2015,2,235000,1568,Good,1,1,3328
4,4,18,8,2000,3,129500,2880,Average,4,0,990
4,4,16,4,2014,2,170000,2880,Average,2,0,1140
4,4,20,12,2013,2,360000,3600,Good,4,0,1488
4,4,16,6,2013,2,258000,2880,Average,4,0,4278
4,4,16,8,2013,3,255000,3312,Average,4,0,2113
2,1,9,4,2008,2.5,349900,1368,Good,1,0,14500
2,1,7,3,2014,2,521000,1596,Good,1,2,6750
3,1,6,3,2014,2,489990,1686,Good,1,1,1785
2,1,7,3,2011,2,460000,1538,Good,1,1,1680
2,1,6,3,2011,1,379500,1480,Good,1,1,2377
2,1,6,3,2004,2,313500,1743,Average,1,1,1176
3,1,7,4,2009,3,541000,1983,Good,1,2,7500
5,1,11,4,2017,3,470715,3060,Good,2,1,3388
3,1,8,4,2008,2.5,425000,1494,Good,1,2,1040
1,1,6,3,1991,2,100000,1140,Average,1,0,1094
3,1,6,3,2006,2,294385,1360,Good,1,0,1351
1,1,6,3,2004,2,252500,1584,Good,0,0,1440
1,1,7,4,2016,2,275000,1956,Good,1,0,2526
3,1,6,3,2016,2,180000,1794,Average,1,0,1666
2,1,7,4,2014,2,182500,1760,Average,1,0,1060
1,1,6,3,2008,2,65000,1393,Good,1,0,949
1,1,7,3,2013,2.25,135000,1024,Good,1,0,1200
2,1,6,3,2003,3,288600,1080,Average,1,0,1185
3,1,5,2,2014,2,299000,1224,Good,1,0,1755
2,1,6,3,2015,2.5,405000,1180,Good,1,1,1674
2,1,6,4,2016,1.75,399999,1088,Very Good,1,0,2750
4,4,16,12,2010,3,417000,3600,Good,4,0,2695
4,4,16,4,2013,3,225000,2880,Average,4,0,1504
4,4,16,8,2003,2,386540,3120,Good,4,0,2288
3,2,9,3,1978,3,369000,1930,Average,2,2,2500
1,1,6,3,1992,3,366000,1229,Good,1,0,1506
3,1,8,3,2014,2,262500,1951,Average,1,1,2640
3,1,7,4,2002,4,391297,1621,Good,1,1,4950
1,1,6,2,2006,2,340000,982,Good,1,1,1971
2,1,9,4,2011,2,224900,1664,Good,1,0,750
2,1,7,3,1979,2,61775,1648,Average,1,1,1232
2,1,7,3,2012,2,172380,1872,Average,1,1,1474
3,1,6,3,2011,2,249900,1368,Good,1,0,3010
2,1,9,3,2014,3,255900,800,Good,1,0,9511
2,1,6,2,2015,1,259000,940,Good,1,0,3840
1,1,5,3,1971,1.75,227500,1296,Average,1,1,1601
3,1,5,3,2014,2,332900,1866,Good,1,1,2430
4,4,8,4,2014,2,251000,3200,Good,4,0,1334
3,1,6,4,2005,2,199900,1761,Average,1,1,1519
4,1,10,4,2017,2,515000,2004,Good,1,0,1816
4,4,16,8,1992,2,472500,2788,Good,4,0,3256
2,2,9,3,2006,2,339900,1840,Average,2,0,5950
2,2,9,3,2006,2.25,334750,1840,Average,2,0,1800
3,1,6,3,2010,2,80000,2725,Good,1,1,5146
2,1,6,6,2001,2,105000,1328,Average,1,0,9451
3,1,7,4,2015,2.25,439000,1296,Good,1,0,3219
3,3,9,4,2015,2,375000,1428,Good,3,0,785
2,2,10,4,2017,2,359000,1512,Good,2,0,5700
3,1,6,3,2013,2,278350,1488,Average,2,0,2733
2,1,6,3,2015,2,375000,1680,Good,1,0,3501
4,1,8,3,2016,2,289900,2077,Good,1,0,7475
1,1,6,3,2015,2,184250,1694,Average,1,0,5825
2,1,6,3,2017,3,252000,1740,Good,1,0,1152
2,1,6,3,2010,2,180000,1536,Good,1,1,5063
1,1,4,2,1965,3,210000,968,Average,1,0,809
1,1,4,2,1961,2,230000,968,Average,1,0,694
2,1,6,3,2014,2,377000,1472,Very Good,1,0,4823
2,1,5,2,2014,2,310000,840,Very Good,1,0,1679
1,1,5,2,2017,2,257500,1120,Very Good,1,0,5375
3,1,8,4,2004,3,128000,1400,Average,1,0,643
1,1,4,2,2016,2,250000,1020,Good,1,0,350
1,1,6,2,2013,2,170000,960,Good,1,0,666
1,1,6,2,2018,2,194720,900,Average,1,0,2410
3,1,9,3,2006,2,379900,1782,Good,1,0,2450
4,1,7,3,2015,2,325500,2776,Very Good,1,0,1642
4,4,16,4,2005,2,292000,2992,Average,4,0,6050
2,1,5,2,2009,2,184955,906,Good,1,0,1074
2,1,8,3,2017,2,439000,864,Very Good,1,0,12538
1,1,8,3,2013,2.5,279500,1088,Good,1,0,5000
1,1,6,3,2004,2,225000,1738,Good,1,0,1800
4,1,9,4,2018,2.5,647000,1639,Good,2,2,3180
2,1,6,3,2013,3,325000,1520,Good,1,0,1530
3,1,6,4,2018,2,465000,2445,Good,1,1,1650
4,1,6,4,2008,2,335000,1200,Average,1,1,1760
3,1,9,4,2013,2,338000,2068,Good,1,1,1308
2,1,7,3,2002,2,91658,1652,Average,1,0,1080
2,1,7,4,2005,2,330000,1540,Good,1,0,2100
2,1,6,3,2000,2,43000,1088,Average,1,0,986
4,1,8,3,2017,2,439900,1375,Very Good,1,0,1054
2,1,9,3,1984,2,105001,1585,Average,1,0,5853
4,4,16,6,2010,2.5,350000,2464,Good,4,0,1261
2,1,6,2,2006,2,207000,850,Good,1,0,754
2,1,10,4,2006,2,245000,1578,Average,1,0,957
1,1,6,3,2009,2,224500,1456,Good,1,0,2500
4,4,20,8,2005,2,405000,3368,Good,4,0,2093
3,1,7,4,1910,2,330000,1549,Average,1,1,5625
1,1,5,2,2013,2,136000,768,Good,1,0,4171
1,1,5,2,2007,2,205000,768,Average,1,0,3372
1,1,6,2,2004,2,315000,768,Average,1,0,1833
1,1,4,2,2012,2,185000,768,Good,1,0,2306
1,1,6,3,2003,2.75,130000,960,Average,1,0,814
2,1,6,3,2014,2,85000,1420,Good,1,0,1393
2,1,8,3,1977,2.25,62500,1865,Average,1,0,2937
3,1,6,3,2010,2,199517,1132,Good,1,0,2981
3,1,7,4,2007,2,320000,1220,Good,1,0,2561
2,1,6,2,2007,2,225000,850,Good,1,0,2089
2,1,5,2,2013,2.5,235000,850,Good,1,0,6250
1,1,5,2,2005,2,259999,850,Good,1,0,5221
2,1,7,3,2008,2,270000,1129,Good,1,0,1661
2,1,6,3,2016,2,247350,1054,Average,1,0,16750
2,1,7,3,2008,2.5,277000,1024,Average,1,0,1655
3,1,7,3,2017,2,333000,1400,Good,1,0,19329
3,1,7,4,2013,2,232289,1400,Average,1,0,2117
1,1,6,3,2004,2,170000,1584,Average,1,0,4027
2,1,6,3,2012,2,330000,1620,Good,1,0,1711
2,1,7,4,2013,2,289000,932,Good,1,0,7026
4,4,12,4,2014,2,180000,3216,Average,4,0,1700
3,1,6,2,2015,2,330000,1064,Good,1,0,3024
3,1,7,3,2006,2,399999,1292,Good,1,0,3079
2,1,10,4,2012,2.5,226600,1451,Average,1,0,1200
2,1,7,3,2018,2.5,149500,1212,Average,1,0,3141
4,4,12,6,2018,2,435000,3416,Average,4,0,1153
4,4,5,4,2013,2,400000,3044,Good,4,0,806
4,4,12,8,2005,2,360000,3104,Average,4,0,3129
4,4,16,4,2012,2,165000,3296,Average,4,0,854
3,1,6,4,2012,2,270000,1316,Good,1,0,6000
4,1,6,3,2017,2,511000,1216,Good,1,0,1474
2,1,6,4,2016,1,485000,1406,Good,2,0,1719
2,1,8,2,2013,2,330000,1216,Very Good,1,0,1893
4,1,6,3,1970,2,270000,1008,Average,1,0,1059
2,1,5,3,2018,2,375000,1648,Good,1,0,11485
2,2,8,2,1980,3,250000,2116,Average,2,0,6400
3,1,6,3,2016,2,457500,1728,Very Good,1,0,800
2,1,6,3,2013,2,275000,1408,Good,1,0,6400
1,1,7,3,1990,3,126100,1344,Average,1,0,2147
2,1,6,3,2013,2,255000,1408,Good,1,0,1600
4,1,12,7,2017,2,169000,1536,Good,1,0,1576
2,1,5,3,2017,2,187000,1360,Very Good,1,0,5500
3,1,5,3,1986,2,105000,1360,Average,1,0,1464
3,1,6,4,2005,2,266500,1254,Good,1,0,1500
4,1,6,4,2017,2,375000,1254,Very Good,1,0,2225
3,1,7,4,2016,2,355000,1980,Very Good,1,1,1748
3,1,6,3,2010,3,211894,1476,Good,1,0,8082
4,1,6,3,2011,3,276600,1632,Good,1,0,8460
3,1,8,3,1992,2,103000,1888,Average,1,0,2500
3,1,6,3,2017,2,178500,1088,Very Good,1,0,3519
2,1,5,4,2006,2,310000,1704,Average,1,0,3298
3,1,7,3,2011,2,229063,1896,Good,1,0,1419
4,1,6,4,2011,2,310000,1182,Good,1,0,6350
1,1,4,2,2017,2,275000,840,Very Good,1,0,3014
1,1,5,3,1982,2.5,315000,1200,Good,1,1,2126
2,1,11,5,1991,2,305000,1680,Average,1,0,1120
1,1,6,3,2014,2,189950,1258,Good,1,1,941
1,1,5,3,2007,1.75,285000,1140,Good,1,0,2000
1,1,6,3,2007,2,100000,960,Average,1,0,1408
3,1,7,3,2009,2,230000,1500,Average,1,0,2457
2,1,7,3,2016,2,282000,1500,Average,1,0,1332
2,1,4,2,2015,4,323250,864,Very Good,1,0,2074
2,1,6,3,2006,2,238000,1250,Good,1,0,15000
2,1,5,3,2017,2,129000,1280,Very Good,1,0,2700
1,1,5,2,2008,2,210000,864,Average,1,0,5955
2,1,6,3,2016,2,350000,864,Very Good,1,0,1747
2,1,11,5,1991,1,46000,1680,Average,1,0,3970
2,1,6,3,2013,2,249000,1548,Good,1,0,2340
3,1,6,3,2004,1.75,105000,1512,Good,1,0,327
2,1,7,3,2007,2,285000,1466,Good,1,0,2182
